"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year","type"
"GMB","Gambia","GMB.4_1","North Bank",226388.616083622,0.1952582358085,0.185890525302599,2020,"mean"
"GMB","Gambia","GMB.5_1","Upper River",273711.198740005,0.507082231262679,0.508308861667216,2020,"mean"
"GMB","Gambia","GMB.6_1","Western",1060943.61240292,0.124787869956344,0.0777217062023925,2020,"mean"
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",247584.971262693,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.2_1","Biombo",143315.583922625,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.3_1","Bissau",380589.709217072,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.4_1","Bolama",24732.100630641,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",207936.354298279,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.6_1","Gabú",265720.178174019,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.7_1","Oio",263940.798791707,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.8_1","Quinara",68935.0826477557,0,0,2020,"mean"
"GNB","Guinea-Bissau","GNB.9_1","Tombali",98096.0084978342,0,0,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón",2667.12534713745,NA,0,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte",298672.642156601,0.0389843432605267,0.0409627380869109,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur",42519.1569843292,0.035609700941834,0.0297747792837232,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur",148819.945459604,0.0512730494545874,0.0524704688638717,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.5_1","Kié-Ntem",182335.129407883,0.0572139808408371,0.0574418215046459,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.6_1","Litoral",358113.613114476,0.0762297833202089,0.0803648389461854,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.7_1","Wele-Nzas",198419.352456093,0.049182850380998,0.0498758422277586,2020,"mean"
"KEN","Kenya","KEN.1_1","Baringo",804401.317004882,0,0,2020,"mean"
"KEN","Kenya","KEN.2_1","Bomet",1130100.43026499,0,0,2020,"mean"
"KEN","Kenya","KEN.3_1","Bungoma",2046278.91822019,0.000216488935984671,1.4630125334475e-06,2020,"mean"
"KEN","Kenya","KEN.4_1","Busia",955893.977796078,0.00120921074589597,0.00312446800734478,2020,"mean"
"KEN","Kenya","KEN.5_1","Elgeyo-Marakwet",502490.277923584,0,0,2020,"mean"
"KEN","Kenya","KEN.6_1","Embu",625166.124568089,0,0,2020,"mean"
"KEN","Kenya","KEN.7_1","Garissa",1490831.91278573,0,0,2020,"mean"
"KEN","Kenya","KEN.8_1","Homa Bay",1194125.12173629,0.00107465905549864,0.00116636722897293,2020,"mean"
"KEN","Kenya","KEN.9_1","Isiolo",182537.323158402,0,0,2020,"mean"
"KEN","Kenya","KEN.10_1","Kajiado",1022929.32593978,0,0,2020,"mean"
"KEN","Kenya","KEN.11_1","Kakamega",1916106.45662461,0,0,2020,"mean"
"KEN","Kenya","KEN.12_1","Kericho",1068156.30894332,0,0,2020,"mean"
"KEN","Kenya","KEN.13_1","Kiambu",1781996.50043793,0,0,2020,"mean"
"KEN","Kenya","KEN.14_1","Kilifi",1395627.57243669,0,0,2020,"mean"
"KEN","Kenya","KEN.15_1","Kirinyaga",652116.720494151,0,0,2020,"mean"
"KEN","Kenya","KEN.16_1","Kisii",1437405.48782349,0.00464503659356025,0.00256982161324975,2020,"mean"
"KEN","Kenya","KEN.17_1","Kisumu",1248101.56995392,0,0,2020,"mean"
"KEN","Kenya","KEN.18_1","Kitui",1276468.83583343,0,0,2020,"mean"
"KEN","Kenya","KEN.19_1","Kwale",844420.403548263,0,0,2020,"mean"
"KEN","Kenya","KEN.20_1","Laikipia",607870.776916265,0,0,2020,"mean"
"KEN","Kenya","KEN.21_1","Lamu",95621.4265115485,0,0,2020,"mean"
"KEN","Kenya","KEN.22_1","Machakos",1336989.86645269,0,0,2020,"mean"
"KEN","Kenya","KEN.23_1","Makueni",1108685.43980613,0,0,2020,"mean"
"KEN","Kenya","KEN.24_1","Mandera",2634770.12566757,0,0,2020,"mean"
"KEN","Kenya","KEN.25_1","Marsabit",349820.130833987,0,0,2020,"mean"
"KEN","Kenya","KEN.26_1","Meru",1726238.30218792,0,0,2020,"mean"
"KEN","Kenya","KEN.27_1","Migori",1165761.14920759,0.0987864775766789,0.106873456064928,2020,"mean"
"KEN","Kenya","KEN.28_1","Mombasa",1144229.96500397,0,0,2020,"mean"
"KEN","Kenya","KEN.29_1","Murang'a",1124812.08754327,0,0,2020,"mean"
"KEN","Kenya","KEN.30_1","Nairobi",4960933.49445486,0,0,2020,"mean"
"KEN","Kenya","KEN.31_1","Nakuru",2363474.82880771,0,0,2020,"mean"
"KEN","Kenya","KEN.32_1","Nandi",1120230.30644768,0,0,2020,"mean"
"KEN","Kenya","KEN.33_1","Narok",1330609.8642516,0.000188643363519357,0.000415173889233046,2020,"mean"
"KEN","Kenya","KEN.34_1","Nyamira",769260.338233948,0,0,2020,"mean"
"KEN","Kenya","KEN.35_1","Nyandarua",687121.031998937,0,0,2020,"mean"
"KEN","Kenya","KEN.36_1","Nyeri",833941.304484949,0,0,2020,"mean"
"KEN","Kenya","KEN.37_1","Samburu",329472.075193919,0,0,2020,"mean"
"KEN","Kenya","KEN.38_1","Siaya",1074861.07771432,0,0,2020,"mean"
"KEN","Kenya","KEN.39_1","Taita Taveta",405156.54471004,0,0,2020,"mean"
"KEN","Kenya","KEN.40_1","Tana River",463104.766336476,0,0,2020,"mean"
"KEN","Kenya","KEN.41_1","Tharaka-Nithi",431571.639180172,0,0,2020,"mean"
"KEN","Kenya","KEN.42_1","Trans Nzoia",1190050.50722444,0,0,2020,"mean"
"KEN","Kenya","KEN.43_1","Turkana",1230060.4972608,0.000107455117822396,0.000242558950006973,2020,"mean"
"KEN","Kenya","KEN.44_1","Uasin Gishu",1409960.90418893,0,0,2020,"mean"
"KEN","Kenya","KEN.45_1","Vihiga",725733.959703155,0,0,2020,"mean"
"KEN","Kenya","KEN.46_1","Wajir",1761079.21807912,0,0,2020,"mean"
"KEN","Kenya","KEN.47_1","West Pokot",782365.908722758,0.000325521811257884,0.000280261588503516,2020,"mean"
"LBR","Liberia","LBR.1_1","Bomi",143376.124658108,0,0,2020,"mean"
"LBR","Liberia","LBR.2_1","Bong",368040.38061738,0,0,2020,"mean"
"LBR","Liberia","LBR.3_1","Gbapolu",108570.697178602,0,0,2020,"mean"
"LBR","Liberia","LBR.4_1","Grand Cape Mount",155992.723791957,0,0,2020,"mean"
"LBR","Liberia","LBR.5_1","GrandBassa",250964.235837936,0,0,2020,"mean"
"LBR","Liberia","LBR.6_1","GrandGedeh",165983.930006742,0,0,2020,"mean"
"LBR","Liberia","LBR.7_1","GrandKru",59657.8309550285,0,0,2020,"mean"
"LBR","Liberia","LBR.8_1","Lofa",311727.201100111,0,0,2020,"mean"
"LBR","Liberia","LBR.9_1","Margibi",357835.099094391,0,0,2020,"mean"
"LBR","Liberia","LBR.10_1","Maryland",158388.8431499,0,0,2020,"mean"
"LBR","Liberia","LBR.11_1","Montserrado",1335741.75012398,0,0,2020,"mean"
"LBR","Liberia","LBR.12_1","Nimba",554760.085332632,0,0,2020,"mean"
"LBR","Liberia","LBR.13_1","River Cess",92649.1354372501,0,0,2020,"mean"
"LBR","Liberia","LBR.14_1","River Gee",104065.852195501,0,0,2020,"mean"
"LBR","Liberia","LBR.15_1","Sinoe",116755.88156414,0,0,2020,"mean"
"LSO","Lesotho","LSO.1_1","Berea",297544.455370188,0.0165434541887845,0.0170253226028938,2020,"mean"
"LSO","Lesotho","LSO.2_1","Butha-Buthe",96068.0062103271,0.00702173234690185,0.00833704166071528,2020,"mean"
"LSO","Lesotho","LSO.3_1","Leribe",268017.693337917,0.0123044910827932,0.0129407644424578,2020,"mean"
"LSO","Lesotho","LSO.4_1","Mafeteng",169593.595931806,0.0233489164987402,0.0233600068667225,2020,"mean"
"LSO","Lesotho","LSO.5_1","Maseru",416146.622198939,0.0200832860460084,0.0191232833420563,2020,"mean"
"LSO","Lesotho","LSO.6_1","Mohale's Hoek",161124.308988988,0.0301540814499485,0.0318370626322433,2020,"mean"
"LSO","Lesotho","LSO.7_1","Mokhotlong",113431.505741476,0.00748031236746881,0.00789417376234727,2020,"mean"
"LSO","Lesotho","LSO.8_1","Qacha's Nek",62514.0898222625,0.0232250810854814,0.0250639187205758,2020,"mean"
"LSO","Lesotho","LSO.9_1","Quthing",114950.172723453,0.0384524492188715,0.0380986422291564,2020,"mean"
"LSO","Lesotho","LSO.10_1","Thaba-Tseka",127466.087925646,0.0166372766305927,0.0165903631198289,2020,"mean"
"MDG","Madagascar","MDG.1_1","Antananarivo",7959474.45430923,0,0,2020,"mean"
"MDG","Madagascar","MDG.2_1","Antsiranana",1996124.28603667,0,0,2020,"mean"
"MDG","Madagascar","MDG.3_1","Fianarantsoa",5673069.18118936,0.0500638441145185,0.101098220082892,2020,"mean"
"MDG","Madagascar","MDG.4_1","Mahajanga",3713172.97802398,0,0,2020,"mean"
"MDG","Madagascar","MDG.5_1","Toamasina",3565552.65860118,0.0880327959883862,0.133433795343993,2020,"mean"
"MDG","Madagascar","MDG.6_1","Toliary",4535246.20585695,0,0,2020,"mean"
"MLI","Mali","MLI.1_1","Bamako",3166166.00222778,0,0,2020,"mean"
"MLI","Mali","MLI.2_1","Gao",912983.694678411,0,0,2020,"mean"
"MLI","Mali","MLI.3_1","Kayes",2931603.5198349,0,0,2020,"mean"
"MLI","Mali","MLI.4_1","Kidal",132740.222213848,0,0,2020,"mean"
"MLI","Mali","MLI.5_1","Koulikoro",4620732.23392618,0,0,2020,"mean"
"MLI","Mali","MLI.6_1","Mopti",2901244.23788226,0.122018595752178,0.226929999549346,2020,"mean"
"MLI","Mali","MLI.7_1","Ségou",3366379.4005658,0.000494613003410749,0.000620440363202078,2020,"mean"
"MLI","Mali","MLI.8_1","Sikasso",4056139.97418353,0,0,2020,"mean"
"MLI","Mali","MLI.9_1","Timbuktu",1098160.5062152,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado",2143343.74120963,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.2_1","Gaza",1526577.38990308,9.54900082258318e-06,1.20929707981207e-06,2020,"mean"
"MOZ","Mozambique","MOZ.3_1","Inhambane",1463383.00030645,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.4_1","Manica",2341403.34442306,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.6_1","Maputo",1104180.44810384,8.73886029819479e-05,6.28562165035185e-05,2020,"mean"
"MOZ","Mozambique","MOZ.5_1","Maputo City",2153648.33888435,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.7_1","Nampula",5937502.81333351,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.8_1","Nassa",2188690.26248204,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.9_1","Sofala",2270634.58026537,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.10_1","Tete",3445160.37502195,0,0,2020,"mean"
"MOZ","Mozambique","MOZ.11_1","Zambezia",5742850.11777821,0.156574870247328,0.149782517805397,2020,"mean"
"MRT","Mauritania","MRT.1_1","Adrar",60635.6196349934,0,0,2020,"mean"
"MRT","Mauritania","MRT.2_1","Assaba",382539.516026214,0,0,2020,"mean"
"MRT","Mauritania","MRT.3_1","Brakna",359243.551384851,0,0,2020,"mean"
"MRT","Mauritania","MRT.4_1","Dakhlet Nouadhibou",100135.215577055,0,0,2020,"mean"
"MRT","Mauritania","MRT.5_1","Gorgol",388132.499828815,0,0,2020,"mean"
"MRT","Mauritania","MRT.6_1","Guidimaka",329897.463681221,0,0,2020,"mean"
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui",599314.77078853,0,0,2020,"mean"
"MRT","Mauritania","MRT.8_1","Hodh el Gharbi",355392.782380246,0,0,2020,"mean"
"MRT","Mauritania","MRT.9_1","Inchiri",26192.5431968195,0,0,2020,"mean"
"MRT","Mauritania","MRT.10_1","Nouakchott",1352620.10668764,0,0,2020,"mean"
"MRT","Mauritania","MRT.11_1","Tagant",83566.7965527475,0,0,2020,"mean"
"MRT","Mauritania","MRT.12_1","Tiris Zemmour",61348.2709652716,0,0,2020,"mean"
"MRT","Mauritania","MRT.13_1","Trarza",259835.99602755,0,0,2020,"mean"
"MUS","Mauritius","MUS.1_1","Agalega Islands",81.0463547706604,NA,0,2020,"mean"
"MUS","Mauritius","MUS.2_1","Black River",143253.485125542,NA,0,2020,"mean"
"MUS","Mauritius","MUS.3_1","Flacq",131406.938966751,NA,0,2020,"mean"
"MUS","Mauritius","MUS.4_1","Grand Port",99863.8009248674,NA,0,2020,"mean"
"MUS","Mauritius","MUS.5_1","Moka",148214.302044868,NA,0,2020,"mean"
"MUS","Mauritius","MUS.6_1","Pamplemousses",152360.508451462,NA,0,2020,"mean"
"MUS","Mauritius","MUS.7_1","Plaines Wilhems",289660.241914034,NA,0,2020,"mean"
"MUS","Mauritius","MUS.8_1","Port Louis",23389.6571655273,NA,0,2020,"mean"
"MUS","Mauritius","MUS.9_1","Rivière du Rempart",96439.4880428314,NA,0,2020,"mean"
"MUS","Mauritius","MUS.10_1","Rodriguez",34007.8178329468,NA,0,2020,"mean"
"MUS","Mauritius","MUS.11_1","Saint Brandon",0,NA,NA,2020,"mean"
"MUS","Mauritius","MUS.12_1","Savanne",53478.2526473999,NA,0,2020,"mean"
"MWI","Malawi","MWI.1_1","Balaka",403957.480689526,0,0,2020,"mean"
"MWI","Malawi","MWI.2_1","Blantyre",1284095.60390365,0,0,2020,"mean"
"MWI","Malawi","MWI.3_1","Chikwawa",562127.318711048,0,0,2020,"mean"
"MWI","Malawi","MWI.4_1","Chiradzulu",366061.071023345,0,0,2020,"mean"
"MWI","Malawi","MWI.5_1","Chitipa",253632.311448229,0,0,2020,"mean"
"MWI","Malawi","MWI.6_1","Dedza",826152.998948732,0,0,2020,"mean"
"MWI","Malawi","MWI.7_1","Dowa",824267.365897834,0,0,2020,"mean"
"MWI","Malawi","MWI.8_1","Karonga",375488.275148496,0,0,2020,"mean"
"MWI","Malawi","MWI.9_1","Kasungu",871863.982995384,0,0,2020,"mean"
"MWI","Malawi","MWI.10_1","Likoma",4861.03337097168,NA,0,2020,"mean"
"MWI","Malawi","MWI.11_1","Lilongwe",3084438.82640975,0,0,2020,"mean"
"MWI","Malawi","MWI.12_1","Machinga",711743.569628627,0,0,2020,"mean"
"MWI","Malawi","MWI.13_1","Mangochi",1094401.0786686,0,0,2020,"mean"
"MWI","Malawi","MWI.14_1","Mchinji",674854.754336043,0,0,2020,"mean"
"MWI","Malawi","MWI.15_1","Mulanje",647592.5888905,0,0,2020,"mean"
"MWI","Malawi","MWI.16_1","Mwanza",134227.833255068,0,0,2020,"mean"
"MWI","Malawi","MWI.17_1","Mzimba",1228461.06182012,0,0,2020,"mean"
"MWI","Malawi","MWI.18_1","Neno",158821.788241191,0,0,2020,"mean"
"MWI","Malawi","MWI.19_1","Nkhata Bay",313776.756847108,0,0,2020,"mean"
"MWI","Malawi","MWI.20_1","Nkhotakota",419467.258479245,0,0,2020,"mean"
"MWI","Malawi","MWI.21_1","Nsanje",282132.029107302,0.00503002931089962,0.0146598191473957,2020,"mean"
"MWI","Malawi","MWI.22_1","Ntcheu",634147.878150413,0,0,2020,"mean"
"MWI","Malawi","MWI.23_1","Ntchisi",315410.719904178,0,0,2020,"mean"
"MWI","Malawi","MWI.24_1","Phalombe",416208.303423079,0,0,2020,"mean"
"MWI","Malawi","MWI.25_1","Rumphi",238338.932419054,0,0,2020,"mean"
"MWI","Malawi","MWI.26_1","Salima",503306.475902311,0,0,2020,"mean"
"MWI","Malawi","MWI.27_1","Thyolo",801505.481209813,0,0,2020,"mean"
"MWI","Malawi","MWI.28_1","Zomba",851750.146227714,0,0,2020,"mean"
"NAM","Namibia","NAM.1_1","!Karas",84565.8704008496,0.0918807803269433,0.101138206681175,2020,"mean"
"NAM","Namibia","NAM.2_1","Erongo",199277.93942418,0.230101578859348,0.147126476580049,2020,"mean"
"NAM","Namibia","NAM.3_1","Hardap",92115.592790559,0.0816681486198896,0.101200226145857,2020,"mean"
"NAM","Namibia","NAM.4_1","Kavango",220830.55014457,0.769068656405906,0.761281275242767,2020,"mean"
"NAM","Namibia","NAM.5_1","Khomas",454502.267317154,0.0922072323414083,0.118889444696222,2020,"mean"
"NAM","Namibia","NAM.6_1","Kunene",104659.375732181,0.699524783205723,0.655630186585066,2020,"mean"
"NAM","Namibia","NAM.7_1","Ohangwena",242058.097076356,0.47408661578107,0.480127457836664,2020,"mean"
"NAM","Namibia","NAM.8_1","Omaheke",75185.0167797655,0.313178009595554,0.220151382172821,2020,"mean"
"NAM","Namibia","NAM.9_1","Omusati",246886.950899276,0.571869987318149,0.481222911093841,2020,"mean"
"NAM","Namibia","NAM.10_1","Oshana",174085.89422176,0.618744678563065,0.528857223105204,2020,"mean"
"NAM","Namibia","NAM.11_1","Oshikoto",221544.428776349,0.524699164382299,0.526867537424159,2020,"mean"
"NAM","Namibia","NAM.12_1","Otjozondjupa",157106.526186417,0.482804373656058,0.37748304258037,2020,"mean"
"NAM","Namibia","NAM.13_1","Zambezi",100290.522706626,0.913083664936727,0.873724803934044,2020,"mean"
"NER","Niger","NER.1_1","Agadez",671296.369556883,0,0,2020,"mean"
"NER","Niger","NER.2_1","Diffa",889355.058534212,0,0,2020,"mean"
"NER","Niger","NER.3_1","Dosso",2552224.34229946,0,0,2020,"mean"
"NER","Niger","NER.4_1","Maradi",4628321.64468849,0,0,2020,"mean"
"NER","Niger","NER.5_1","Niamey",1192047.65099335,0,0,2020,"mean"
"NER","Niger","NER.6_1","Tahoua",5019371.43744054,0,0,2020,"mean"
"NER","Niger","NER.7_1","Tillabéry",3725538.92909145,0,0,2020,"mean"
"NER","Niger","NER.8_1","Zinder",5260091.95394558,0,0,2020,"mean"
"NGA","Nigeria","NGA.1_1","Abia",4242682.77242279,0,0,2020,"mean"
"NGA","Nigeria","NGA.2_1","Adamawa",4589459.51340282,0,0,2020,"mean"
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5988934.18358135,0,0,2020,"mean"
"NGA","Nigeria","NGA.4_1","Anambra",5869516.43431854,0,0,2020,"mean"
"NGA","Nigeria","NGA.5_1","Bauchi",7226995.64345074,0,0,2020,"mean"
"NGA","Nigeria","NGA.6_1","Bayelsa",2544211.30494213,0,0,2020,"mean"
"NGA","Nigeria","NGA.7_1","Benue",6359629.14131927,0,0,2020,"mean"
"NGA","Nigeria","NGA.8_1","Borno",6614194.82649994,0,0,2020,"mean"
"NGA","Nigeria","NGA.9_1","Cross River",4326543.7683723,0,0,2020,"mean"
"NGA","Nigeria","NGA.10_1","Delta",6300914.4403795,0,0,2020,"mean"
"NGA","Nigeria","NGA.11_1","Ebonyi",3142078.40332794,0,0,2020,"mean"
"NGA","Nigeria","NGA.12_1","Edo",4804837.08376551,0,0,2020,"mean"
"NGA","Nigeria","NGA.13_1","Ekiti",3512323.60943794,0,0,2020,"mean"
"NGA","Nigeria","NGA.14_1","Enugu",4832253.33425331,0,0,2020,"mean"
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",4801845.32012558,0,0,2020,"mean"
"NGA","Nigeria","NGA.16_1","Gombe",3706881.95759219,0,0,2020,"mean"
"NGA","Nigeria","NGA.17_1","Imo",6060288.67178345,0,0,2020,"mean"
"NGA","Nigeria","NGA.18_1","Jigawa",6414424.17365456,0,0,2020,"mean"
"NGA","Nigeria","NGA.19_1","Kaduna",9244042.69056985,0,0,2020,"mean"
"NGA","Nigeria","NGA.20_1","Kano",14734745.968008,0,0,2020,"mean"
"NGA","Nigeria","NGA.21_1","Katsina",8722360.60884857,0,0,2020,"mean"
"NGA","Nigeria","NGA.22_1","Kebbi",4972560.5572834,0.00228577672049057,0.00106954987200411,2020,"mean"
"NGA","Nigeria","NGA.23_1","Kogi",4970065.69613576,0,0,2020,"mean"
"NGA","Nigeria","NGA.24_1","Kwara",3576882.61219668,0,0,2020,"mean"
"NGA","Nigeria","NGA.25_1","Lagos",13503263.790319,0,0,2020,"mean"
"NGA","Nigeria","NGA.26_1","Nassarawa",2845545.8634423,0,0,2020,"mean"
"NGA","Nigeria","NGA.27_1","Niger",6275807.3934609,0,0,2020,"mean"
"NGA","Nigeria","NGA.28_1","Ogun",6151696.41499805,0,0,2020,"mean"
"NGA","Nigeria","NGA.29_1","Ondo",5195516.79648638,0,0,2020,"mean"
"NGA","Nigeria","NGA.30_1","Osun",5207910.53634548,0,0,2020,"mean"
"NGA","Nigeria","NGA.31_1","Oyo",8707670.00483072,0,0,2020,"mean"
"NGA","Nigeria","NGA.32_1","Plateau",4775830.95480156,0,0,2020,"mean"
"NGA","Nigeria","NGA.33_1","Rivers",7252733.86810493,0,0,2020,"mean"
"NGA","Nigeria","NGA.34_1","Sokoto",5588418.51554054,0,0,2020,"mean"
"NGA","Nigeria","NGA.35_1","Taraba",3373974.14471263,0,0,2020,"mean"
"NGA","Nigeria","NGA.36_1","Yobe",3713532.82344437,0,0,2020,"mean"
"NGA","Nigeria","NGA.37_1","Zamfara",4957137.81262589,0,0,2020,"mean"
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1903021.45274544,0,0,2020,"mean"
"RWA","Rwanda","RWA.2_1","Amajyepfo",3129110.68286228,0.146818344653757,0.170928858831213,2020,"mean"
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3808058.89027625,0.169120043448117,0.173872170774615,2020,"mean"
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2825891.10325527,0,0,2020,"mean"
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1661174.32984924,0,0,2020,"mean"
"SDN","Sudan","SDN.1_1","Al Jazirah",3936919.33675432,0.277544548264979,0.302451116845989,2020,"mean"
"SDN","Sudan","SDN.2_1","Al Qadarif",1731286.33227509,0.00439007071660442,0.0053111925094993,2020,"mean"
"SDN","Sudan","SDN.3_1","Blue Nile",1164657.60547656,0.000645335618927689,0.000891368861232631,2020,"mean"
"SDN","Sudan","SDN.4_1","Central Darfur",790980.27640295,0,0,2020,"mean"
"SDN","Sudan","SDN.5_1","East Darfur",2297308.28428721,9.44527885484517e-06,4.50189912489614e-06,2020,"mean"
"SDN","Sudan","SDN.6_1","Kassala",2215018.93787789,0,0,2020,"mean"
"SDN","Sudan","SDN.7_1","Khartoum",7373598.45182514,0.00305478315409055,0.00441909748752822,2020,"mean"
"SDN","Sudan","SDN.8_1","North Darfur",3355675.67376978,0,0,2020,"mean"
"SDN","Sudan","SDN.9_1","North Kurdufan",2842393.12374261,0,0,2020,"mean"
"SDN","Sudan","SDN.10_1","Northern",911316.651649874,1.33954695584861e-05,2.96185140626357e-05,2020,"mean"
"SDN","Sudan","SDN.11_1","Red Sea",2421527.40312535,0.000211503913824096,4.8452465325485e-05,2020,"mean"
"SDN","Sudan","SDN.12_1","River Nile",1514230.93839937,0.0192827836543254,0.00824719340069315,2020,"mean"
"SDN","Sudan","SDN.13_1","Sennar",1755889.24795961,0.277285897382571,0.319488816435856,2020,"mean"
"SDN","Sudan","SDN.14_1","South Darfur",4302228.81864476,1.05201669926618e-05,4.9167093170596e-06,2020,"mean"
"SDN","Sudan","SDN.15_1","South Kurdufan",883917.425450206,8.54843379564244e-05,4.82174438723205e-05,2020,"mean"
"SDN","Sudan","SDN.16_1","West Darfur",808749.375626564,0,0,2020,"mean"
"SDN","Sudan","SDN.17_1","West Kurdufan",1754048.59958744,5.25172184146871e-06,1.278749440447e-06,2020,"mean"
"SDN","Sudan","SDN.18_1","White Nile",2536943.20487145,0.0140579703544504,0.0192092015793021,2020,"mean"
"SEN","Senegal","SEN.1_1","Dakar",3335467.60921478,0,0,2020,"mean"
