"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","type","year"
"GIN","Guinea","GIN.5_1","Kindia",2065845.89699361,0.214562623730959,0.1951891708715,"mean",2020
"GIN","Guinea","GIN.6_1","Labé",1077438.57244897,0.138917648452102,0.12147254782554,"mean",2020
"GIN","Guinea","GIN.7_1","Mamou",784740.061406136,0.200659999300626,0.171744262831196,"mean",2020
"GIN","Guinea","GIN.8_1","Nzérékoré",1689511.59247255,0.378404111284028,0.350476532228143,"mean",2020
"GMB","Gambia","GMB.1_1","Banjul",309068.331512451,0.0189861431717873,0.00786268794686793,"mean",2020
"GMB","Gambia","GMB.2_1","Lower River",86718.2615919113,0.0282197039941821,0.0269325732961972,"mean",2020
"GMB","Gambia","GMB.3_1","Maccarthy Island",250864.837192297,0.0414279788784998,0.0400580095751416,"mean",2020
"GMB","Gambia","GMB.4_1","North Bank",226388.616083622,0.0197037604848072,0.0174282810147637,"mean",2020
"GMB","Gambia","GMB.5_1","Upper River",273711.198740005,0.0453124791033246,0.0409359437143731,"mean",2020
"GMB","Gambia","GMB.6_1","Western",1060943.61240292,0.0166380752979421,0.00831677851897862,"mean",2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",247584.971262693,0.0839802937049951,0.0766295850946572,"mean",2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo",143315.583922625,0.0599716280897458,0.0555101380897949,"mean",2020
"GNB","Guinea-Bissau","GNB.3_1","Bissau",380589.709217072,0.0492924700180689,0.038908689263422,"mean",2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama",24732.100630641,0.0796482264995575,0.066707570352221,"mean",2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",207936.354298279,0.0447993442061402,0.0418803489149465,"mean",2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú",265720.178174019,0.0733793604416608,0.0708162482852238,"mean",2020
"GNB","Guinea-Bissau","GNB.7_1","Oio",263940.798791707,0.0601222141554543,0.058122258775076,"mean",2020
"GNB","Guinea-Bissau","GNB.8_1","Quinara",69504.8738941699,0.0877306676233437,0.0880241278766162,"mean",2020
"GNB","Guinea-Bissau","GNB.9_1","Tombali",98096.0084978342,0.0964598190938604,0.0822523319761512,"mean",2020
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón",2667.12534713745,NA,0,"mean",2020
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte",298672.642156601,0,0,"mean",2020
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur",42519.1569843292,0,0,"mean",2020
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur",148819.945459604,0.432303078722892,0.431832777814895,"mean",2020
"GNQ","Equatorial Guinea","GNQ.5_1","Kié-Ntem",182335.129407883,0.487266778037315,0.488687978887987,"mean",2020
"GNQ","Equatorial Guinea","GNQ.6_1","Litoral",358113.613114476,0.374477283756544,0.359350339259746,"mean",2020
"GNQ","Equatorial Guinea","GNQ.7_1","Wele-Nzas",198419.352456093,0.46042849868536,0.458427035453491,"mean",2020
"KEN","Kenya","KEN.1_1","Baringo",804401.317004882,0.0516497223308117,0.0442678687994204,"mean",2020
"KEN","Kenya","KEN.2_1","Bomet",1130100.43026499,0.0280266448369493,0.0324028385782475,"mean",2020
"KEN","Kenya","KEN.3_1","Bungoma",2046278.91822019,0.136917454376817,0.164435990616298,"mean",2020
"KEN","Kenya","KEN.4_1","Busia",955893.977796078,0.382281823248803,0.360540616867269,"mean",2020
"KEN","Kenya","KEN.5_1","Elgeyo-Marakwet",502490.277923584,0.0321414677696374,0.0255101919359056,"mean",2020
"KEN","Kenya","KEN.6_1","Embu",625166.124568089,0.0275861441449665,0.0315211910822014,"mean",2020
"KEN","Kenya","KEN.7_1","Garissa",1490831.91278573,0.0291640380735937,0.0238991556167646,"mean",2020
"KEN","Kenya","KEN.8_1","Homa Bay",1194125.12173629,0.235877274174124,0.251787107331058,"mean",2020
"KEN","Kenya","KEN.9_1","Isiolo",182537.323158402,0.0227704727936129,0.0252152254074168,"mean",2020
"KEN","Kenya","KEN.10_1","Kajiado",1022929.32593978,0.0328674101178525,0.0239742570845886,"mean",2020
"KEN","Kenya","KEN.11_1","Kakamega",1925941.20621678,0.195713033624317,0.203581072492384,"mean",2020
"KEN","Kenya","KEN.12_1","Kericho",1068156.30894332,0.0473151590961676,0.0540511509383585,"mean",2020
"KEN","Kenya","KEN.13_1","Kiambu",1781996.50043793,0.0176166247360962,0.0150834846101705,"mean",2020
"KEN","Kenya","KEN.14_1","Kilifi",1395627.57243669,0.0585719469001804,0.0563869546200784,"mean",2020
"KEN","Kenya","KEN.15_1","Kirinyaga",652116.720494151,0.0263369134424821,0.0330883953110982,"mean",2020
"KEN","Kenya","KEN.16_1","Kisii",1437405.48782349,0.100910579244937,0.103594553406729,"mean",2020
"KEN","Kenya","KEN.17_1","Kisumu",1248101.56995392,0.156868274122477,0.173355238992125,"mean",2020
"KEN","Kenya","KEN.18_1","Kitui",1276468.83583343,0.0315511482803656,0.026609078037176,"mean",2020
"KEN","Kenya","KEN.19_1","Kwale",844420.403548263,0.0478521754080307,0.0409600073203504,"mean",2020
"KEN","Kenya","KEN.20_1","Laikipia",607870.776916265,0.0260164432969336,0.0159229092934134,"mean",2020
"KEN","Kenya","KEN.21_1","Lamu",95018.5816333517,0.0472258604131639,0.0389339412432339,"mean",2020
"KEN","Kenya","KEN.22_1","Machakos",1336989.86645269,0.0281912924721837,0.0279508101195287,"mean",2020
"KEN","Kenya","KEN.23_1","Makueni",1108685.43980613,0.0350168384465707,0.0335287978100048,"mean",2020
"KEN","Kenya","KEN.24_1","Mandera",2634770.12566757,0.0222815445288088,0.020146877124965,"mean",2020
"KEN","Kenya","KEN.25_1","Marsabit",349820.130833987,0.0242019191636423,0.0271150413854672,"mean",2020
"KEN","Kenya","KEN.26_1","Meru",1726238.30218792,0.0260136772185655,0.0410181242526333,"mean",2020
"KEN","Kenya","KEN.27_1","Migori",1165761.14920759,0.118491597867138,0.116952924807546,"mean",2020
"KEN","Kenya","KEN.28_1","Mombasa",1144229.96500397,0.0414572503756393,0.0289615022888748,"mean",2020
"KEN","Kenya","KEN.29_1","Murang'a",1124812.08754327,0.0250130743112253,0.0305180281495097,"mean",2020
"KEN","Kenya","KEN.30_1","Nairobi",4960933.49445486,0.00850392237771302,0.000752090434793721,"mean",2020
"KEN","Kenya","KEN.31_1","Nakuru",2363474.82880771,0.0130704815998503,0.0136218837120135,"mean",2020
"KEN","Kenya","KEN.32_1","Nandi",1110395.55685551,0.0831133629984528,0.0869351045120374,"mean",2020
"KEN","Kenya","KEN.33_1","Narok",1330609.8642516,0.0198642551001215,0.0199028843556427,"mean",2020
"KEN","Kenya","KEN.34_1","Nyamira",769260.338233948,0.0747782926829088,0.0801385682020256,"mean",2020
"KEN","Kenya","KEN.35_1","Nyandarua",687121.031998937,0.000456092686702808,0.000411893768135559,"mean",2020
"KEN","Kenya","KEN.36_1","Nyeri",833941.304484949,0.00909834043889106,0.0215579156829512,"mean",2020
"KEN","Kenya","KEN.37_1","Samburu",329472.075193919,0.0375764212871419,0.0337451356110546,"mean",2020
"KEN","Kenya","KEN.38_1","Siaya",1074861.07771432,0.395317516986679,0.435477676506346,"mean",2020
"KEN","Kenya","KEN.39_1","Taita Taveta",405156.54471004,0.0412032879086713,0.0318850686841404,"mean",2020
"KEN","Kenya","KEN.40_1","Tana River",463104.766336476,0.0342877950666108,0.0300676083965412,"mean",2020
"KEN","Kenya","KEN.41_1","Tharaka-Nithi",431571.639180172,0.0255837141697811,0.0309232603167348,"mean",2020
"KEN","Kenya","KEN.42_1","Trans Nzoia",1190050.50722444,0.0895098135523174,0.102693507416261,"mean",2020
"KEN","Kenya","KEN.43_1","Turkana",1230060.4972608,0.063430844598547,0.0684487447497913,"mean",2020
"KEN","Kenya","KEN.44_1","Uasin Gishu",1409960.90418893,0.0510350336070831,0.0597339311500494,"mean",2020
"KEN","Kenya","KEN.45_1","Vihiga",725733.959703155,0.218716856782083,0.23143139275012,"mean",2020
"KEN","Kenya","KEN.46_1","Wajir",1761079.21807912,0.0203127062413841,0.0197173813080784,"mean",2020
"KEN","Kenya","KEN.47_1","West Pokot",782365.908722758,0.148044749474966,0.124829185873374,"mean",2020
"LBR","Liberia","LBR.1_1","Bomi",143755.262317657,0.371018722038908,0.313254420229893,"mean",2020
"LBR","Liberia","LBR.2_1","Bong",368040.38061738,0.554594375780824,0.544172234437694,"mean",2020
"LBR","Liberia","LBR.3_1","Gbapolu",108570.697178602,0.487738925355604,0.479230630428881,"mean",2020
"LBR","Liberia","LBR.4_1","Grand Cape Mount",155992.723791957,0.397106955763441,0.371692881272798,"mean",2020
"LBR","Liberia","LBR.5_1","GrandBassa",250964.235837936,0.525180367742266,0.39840610767074,"mean",2020
"LBR","Liberia","LBR.6_1","GrandGedeh",165983.930006742,0.567540620928978,0.542838369999254,"mean",2020
"LBR","Liberia","LBR.7_1","GrandKru",59657.8309550285,0.582131443059806,0.512247826866189,"mean",2020
"LBR","Liberia","LBR.8_1","Lofa",311727.201100111,0.434210079933415,0.379635419359196,"mean",2020
"LBR","Liberia","LBR.9_1","Margibi",357835.099094391,0.442264312047225,0.33250259598099,"mean",2020
"LBR","Liberia","LBR.10_1","Maryland",158388.8431499,0.504551650310049,0.458147689755278,"mean",2020
"LBR","Liberia","LBR.11_1","Montserrado",1335741.75012398,0.383041427275281,0.175495748486211,"mean",2020
"LBR","Liberia","LBR.12_1","Nimba",554760.085332632,0.571052777702975,0.545608987007609,"mean",2020
"LBR","Liberia","LBR.13_1","River Cess",92649.1354372501,0.545097032493475,0.481372892196832,"mean",2020
"LBR","Liberia","LBR.14_1","River Gee",104065.852195501,0.545154401904916,0.540503048129359,"mean",2020
"LBR","Liberia","LBR.15_1","Sinoe",116755.88156414,0.601710154088559,0.553528280055999,"mean",2020
"LSO","Lesotho","LSO.1_1","Berea",297544.455370188,NA,0,"mean",2020
"LSO","Lesotho","LSO.2_1","Butha-Buthe",96068.0062103271,NA,0,"mean",2020
"LSO","Lesotho","LSO.3_1","Leribe",268017.693337917,0,0,"mean",2020
"LSO","Lesotho","LSO.4_1","Mafeteng",169593.595931806,0,0,"mean",2020
"LSO","Lesotho","LSO.5_1","Maseru",416146.622198939,0,0,"mean",2020
"LSO","Lesotho","LSO.6_1","Mohale's Hoek",161124.308988988,0,0,"mean",2020
"LSO","Lesotho","LSO.7_1","Mokhotlong",113431.505741476,0,0,"mean",2020
"LSO","Lesotho","LSO.8_1","Qacha's Nek",62514.0898222625,NA,0,"mean",2020
"LSO","Lesotho","LSO.9_1","Quthing",114950.172723453,0,0,"mean",2020
"LSO","Lesotho","LSO.10_1","Thaba-Tseka",127466.087925646,NA,0,"mean",2020
"MDG","Madagascar","MDG.1_1","Antananarivo",7959474.45430923,0.036281370243413,0.0327841514520577,"mean",2020
"MDG","Madagascar","MDG.2_1","Antsiranana",1996124.28603667,0.0478848119388081,0.0463134280810248,"mean",2020
"MDG","Madagascar","MDG.3_1","Fianarantsoa",5673069.18118936,0.0593739078411585,0.0660293437778754,"mean",2020
"MDG","Madagascar","MDG.4_1","Mahajanga",3712882.7032666,0.0572814162004006,0.0556694825606929,"mean",2020
"MDG","Madagascar","MDG.5_1","Toamasina",3566175.33081187,0.0549083897853553,0.0544534617743831,"mean",2020
"MDG","Madagascar","MDG.6_1","Toliary",4535430.99337736,0.0691808115131115,0.0641766111984877,"mean",2020
"MLI","Mali","MLI.1_1","Bamako",3166166.00222778,0.0358879075696071,0.033410422580132,"mean",2020
"MLI","Mali","MLI.2_1","Gao",912983.694678411,0.0620770257138435,0.0903403470977723,"mean",2020
"MLI","Mali","MLI.3_1","Kayes",2931603.5198349,0.131901746745645,0.11402812496641,"mean",2020
"MLI","Mali","MLI.4_1","Kidal",132740.222213848,0.0240460442376011,0.0653609377177661,"mean",2020
"MLI","Mali","MLI.5_1","Koulikoro",4620732.23392618,0.102478378133947,0.0706265447329281,"mean",2020
"MLI","Mali","MLI.6_1","Mopti",2901244.23788226,0.0956590943888926,0.0950849479441975,"mean",2020
"MLI","Mali","MLI.7_1","Ségou",3366379.4005658,0.0909446703457592,0.0903952870247461,"mean",2020
"MLI","Mali","MLI.8_1","Sikasso",4056139.97418353,0.203294923651744,0.186884012307458,"mean",2020
"MLI","Mali","MLI.9_1","Timbuktu",1098160.5062152,0.0129014838605561,0.0676329726507967,"mean",2020
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado",2143343.74120963,0.349110494521536,0.373446979460813,"mean",2020
"MOZ","Mozambique","MOZ.2_1","Gaza",1526577.38990308,0.0873429794100124,0.0788616902279723,"mean",2020
"MOZ","Mozambique","MOZ.3_1","Inhambane",1463383.00030645,0.169079798379829,0.219226111998211,"mean",2020
"MOZ","Mozambique","MOZ.4_1","Manica",2341403.34442306,0.243734805715483,0.228503894279656,"mean",2020
"MOZ","Mozambique","MOZ.6_1","Maputo",1104180.44810384,0.0450328953961697,0.0354621248943442,"mean",2020
"MOZ","Mozambique","MOZ.5_1","Maputo City",2153648.33888435,0.0537522957893088,0.0478215650046948,"mean",2020
"MOZ","Mozambique","MOZ.7_1","Nampula",5937605.58881617,0.3907943272362,0.339606719674624,"mean",2020
"MOZ","Mozambique","MOZ.8_1","Nassa",2188690.26248204,0.335244152004314,0.30242353626683,"mean",2020
"MOZ","Mozambique","MOZ.9_1","Sofala",2270634.58026537,0.267164004079352,0.219419967294537,"mean",2020
"MOZ","Mozambique","MOZ.10_1","Tete",3445224.72170259,0.157716907223826,0.143401596250294,"mean",2020
"MOZ","Mozambique","MOZ.11_1","Zambezia",5740299.31975117,0.429435883422035,0.37783314327357,"mean",2020
"MRT","Mauritania","MRT.1_1","Adrar",60635.6196349934,4.64465147878034e-06,6.18761145501328e-06,"mean",2020
"MRT","Mauritania","MRT.2_1","Assaba",382539.516026214,0.0808708069730153,0.09584204214014,"mean",2020
"MRT","Mauritania","MRT.3_1","Brakna",359243.551384851,0.071223611667234,0.0575205410678502,"mean",2020
"MRT","Mauritania","MRT.4_1","Dakhlet Nouadhibou",100135.215577055,0,0,"mean",2020
"MRT","Mauritania","MRT.5_1","Gorgol",388132.499828815,0.101097365282618,0.0757172917449561,"mean",2020
"MRT","Mauritania","MRT.6_1","Guidimaka",329897.463681221,0.0760881832466112,0.0657268262920497,"mean",2020
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui",599314.77078853,0.0149090199898907,0.0406143691014109,"mean",2020
"MRT","Mauritania","MRT.8_1","Hodh el Gharbi",355392.782380246,0.0312804306195519,0.0370548419984663,"mean",2020
"MRT","Mauritania","MRT.9_1","Inchiri",26192.5431968195,0,0,"mean",2020
"MRT","Mauritania","MRT.10_1","Nouakchott",1352620.10668764,0.0371630843728781,0.111071808649747,"mean",2020
"MRT","Mauritania","MRT.11_1","Tagant",83566.7965527475,0.0113574742731621,0.0532042219401185,"mean",2020
"MRT","Mauritania","MRT.12_1","Tiris Zemmour",61348.2709652716,0,0,"mean",2020
"MRT","Mauritania","MRT.13_1","Trarza",259835.99602755,0.0103134549154419,0.0234374165386412,"mean",2020
"MUS","Mauritius","MUS.1_1","Agalega Islands",81.0463547706604,NA,0,"mean",2020
"MUS","Mauritius","MUS.2_1","Black River",143253.485125542,NA,0,"mean",2020
"MUS","Mauritius","MUS.3_1","Flacq",131406.938966751,NA,0,"mean",2020
"MUS","Mauritius","MUS.4_1","Grand Port",99863.8009248674,NA,0,"mean",2020
"MUS","Mauritius","MUS.5_1","Moka",148214.302044868,NA,0,"mean",2020
"MUS","Mauritius","MUS.6_1","Pamplemousses",152360.508451462,NA,0,"mean",2020
"MUS","Mauritius","MUS.7_1","Plaines Wilhems",289660.241914034,NA,0,"mean",2020
"MUS","Mauritius","MUS.8_1","Port Louis",23389.6571655273,NA,0,"mean",2020
"MUS","Mauritius","MUS.9_1","Rivière du Rempart",96439.4880428314,NA,0,"mean",2020
"MUS","Mauritius","MUS.10_1","Rodriguez",35466.7477378845,NA,0,"mean",2020
"MUS","Mauritius","MUS.11_1","Saint Brandon",0,NA,NA,"mean",2020
"MUS","Mauritius","MUS.12_1","Savanne",53478.2526473999,NA,0,"mean",2020
"MWI","Malawi","MWI.1_1","Balaka",403957.480689526,0.212681239000475,0.214058777562979,"mean",2020
"MWI","Malawi","MWI.2_1","Blantyre",1284095.60390365,0.120995135483693,0.109873562419089,"mean",2020
"MWI","Malawi","MWI.3_1","Chikwawa",562127.318711048,0.147561042061947,0.13426891326645,"mean",2020
"MWI","Malawi","MWI.4_1","Chiradzulu",366061.071023345,0.127177989764793,0.126977186573462,"mean",2020
"MWI","Malawi","MWI.5_1","Chitipa",253632.311448229,0.0927985483800532,0.0993966549491775,"mean",2020
"MWI","Malawi","MWI.6_1","Dedza",826152.998948732,0.0915093316226943,0.110199425587654,"mean",2020
"MWI","Malawi","MWI.7_1","Dowa",824267.365897834,0.162433308568494,0.159687227170414,"mean",2020
"MWI","Malawi","MWI.8_1","Karonga",380684.070688352,0.0496505055015961,0.0771678619296224,"mean",2020
"MWI","Malawi","MWI.9_1","Kasungu",871863.982995384,0.172309438195031,0.176372740338908,"mean",2020
"MWI","Malawi","MWI.10_1","Likoma",4861.03337097168,NA,0,"mean",2020
"MWI","Malawi","MWI.11_1","Lilongwe",3084438.82640975,0.125555806654038,0.12034324305114,"mean",2020
"MWI","Malawi","MWI.12_1","Machinga",711743.569628627,0.283028486174542,0.272711469376134,"mean",2020
"MWI","Malawi","MWI.13_1","Mangochi",1094401.0786686,0.199145594598799,0.22223581777563,"mean",2020
"MWI","Malawi","MWI.14_1","Mchinji",674854.754336043,0.0962804268944908,0.0970049252048059,"mean",2020
"MWI","Malawi","MWI.15_1","Mulanje",647592.5888905,0.13264949052878,0.135660446709882,"mean",2020
"MWI","Malawi","MWI.16_1","Mwanza",134227.833255068,0.105107111856341,0.100680853081907,"mean",2020
"MWI","Malawi","MWI.17_1","Mzimba",1228461.06182012,0.132167214898725,0.122836203296359,"mean",2020
"MWI","Malawi","MWI.18_1","Neno",158821.788241191,0.11004457761844,0.111454202294224,"mean",2020
"MWI","Malawi","MWI.19_1","Nkhata Bay",313776.756847108,0.0626799408207411,0.138314639841814,"mean",2020
"MWI","Malawi","MWI.20_1","Nkhotakota",419467.258479245,0.140732792912276,0.199709850654437,"mean",2020
"MWI","Malawi","MWI.21_1","Nsanje",282132.029107302,0.115222364138154,0.0822531154349177,"mean",2020
"MWI","Malawi","MWI.22_1","Ntcheu",634147.878150413,0.142997234921764,0.143132896536862,"mean",2020
"MWI","Malawi","MWI.23_1","Ntchisi",315410.719904178,0.203634909145972,0.200568198460479,"mean",2020
"MWI","Malawi","MWI.24_1","Phalombe",416208.303423079,0.189354437016524,0.175522306493638,"mean",2020
"MWI","Malawi","MWI.25_1","Rumphi",238338.932419054,0.0618488772504901,0.0857987508887321,"mean",2020
"MWI","Malawi","MWI.26_1","Salima",503306.475902311,0.158841942878146,0.195216705596652,"mean",2020
"MWI","Malawi","MWI.27_1","Thyolo",801505.481209813,0.145938955813269,0.142172719331935,"mean",2020
"MWI","Malawi","MWI.28_1","Zomba",851750.146227714,0.186967072586219,0.202234347599925,"mean",2020
"NAM","Namibia","NAM.1_1","!Karas",84565.8704008496,0,0,"mean",2020
"NAM","Namibia","NAM.2_1","Erongo",199277.93942418,5.32153075582404e-06,3.38913899567801e-07,"mean",2020
"NAM","Namibia","NAM.3_1","Hardap",92115.592790559,0,0,"mean",2020
"NAM","Namibia","NAM.4_1","Kavango",220830.55014457,0.00273655110787902,0.0152716635166164,"mean",2020
"NAM","Namibia","NAM.5_1","Khomas",454502.267317154,1.23635859928712e-06,2.50090435162671e-07,"mean",2020
"NAM","Namibia","NAM.6_1","Kunene",104659.375732181,0.00138508687462805,0.002067652021667,"mean",2020
"NAM","Namibia","NAM.7_1","Ohangwena",242058.097076356,0.00367026439248603,0.0071968859997348,"mean",2020
"NAM","Namibia","NAM.8_1","Omaheke",75185.0167797655,0.000690332130008826,0.000345661789109891,"mean",2020
"NAM","Namibia","NAM.9_1","Omusati",246886.950899276,0.00448153375458787,0.0121101032734956,"mean",2020
"NAM","Namibia","NAM.10_1","Oshana",174085.89422176,0.00568073735368182,0.0378913886060607,"mean",2020
"NAM","Namibia","NAM.11_1","Oshikoto",221544.428776349,0.00254042731084434,0.00602213516714773,"mean",2020
"NAM","Namibia","NAM.12_1","Otjozondjupa",157106.526186417,0.00163333428663885,0.00202397048908656,"mean",2020
"NAM","Namibia","NAM.13_1","Zambezi",100290.522706626,0.0342818049953334,0.0393477976681605,"mean",2020
"NER","Niger","NER.1_1","Agadez",671296.369556883,0.00992849398710497,0.0438771076236149,"mean",2020
"NER","Niger","NER.2_1","Diffa",889355.058534212,0.0137127520623612,0.0569798337802997,"mean",2020
"NER","Niger","NER.3_1","Dosso",2552224.34229946,0.276994135218452,0.288021855445879,"mean",2020
"NER","Niger","NER.4_1","Maradi",4628321.64468849,0.0973003849938919,0.0971720560565447,"mean",2020
"NER","Niger","NER.5_1","Niamey",1192047.65099335,0.128865107521415,0.124389953997134,"mean",2020
"NER","Niger","NER.6_1","Tahoua",5019371.43744054,0.0768556174046711,0.114775325997417,"mean",2020
"NER","Niger","NER.7_1","Tillabéry",3725538.92909145,0.137596133730315,0.150102000858753,"mean",2020
"NER","Niger","NER.8_1","Zinder",5260091.95394558,0.0346857967006151,0.0634607902142576,"mean",2020
"NGA","Nigeria","NGA.1_1","Abia",4242682.77242279,0.497815005547766,0.471749457992185,"mean",2020
"NGA","Nigeria","NGA.2_1","Adamawa",4589459.51340282,0.289739902538965,0.244321670748954,"mean",2020
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5988934.18358135,0.502726054153984,0.492686335267273,"mean",2020
"NGA","Nigeria","NGA.4_1","Anambra",5869516.43431854,0.178006489124409,0.174244605504228,"mean",2020
"NGA","Nigeria","NGA.5_1","Bauchi",7226995.64345074,0.120981297675263,0.111644979661997,"mean",2020
"NGA","Nigeria","NGA.6_1","Bayelsa",2540359.80150127,0.30019706911022,0.271336304276374,"mean",2020
"NGA","Nigeria","NGA.7_1","Benue",6354369.55289841,0.305957795323675,0.289133226106867,"mean",2020
"NGA","Nigeria","NGA.8_1","Borno",6614194.82649994,0.120575434901423,0.113782795941741,"mean",2020
"NGA","Nigeria","NGA.9_1","Cross River",4326543.7683723,0.409448417583982,0.381052097461901,"mean",2020
"NGA","Nigeria","NGA.10_1","Delta",6304987.98897111,0.212504090292682,0.177136886011928,"mean",2020
"NGA","Nigeria","NGA.11_1","Ebonyi",3142078.40332794,0.353157503949317,0.34917388524964,"mean",2020
"NGA","Nigeria","NGA.12_1","Edo",4804837.08376551,0.323277049339114,0.248279769962499,"mean",2020
"NGA","Nigeria","NGA.13_1","Ekiti",3512323.60943794,0.451726570361998,0.429208454030274,"mean",2020
"NGA","Nigeria","NGA.14_1","Enugu",4832253.33425331,0.196075318733307,0.17497816632643,"mean",2020
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",4801845.32012558,0.231011722665066,0.214328557386926,"mean",2020
"NGA","Nigeria","NGA.16_1","Gombe",3706881.95759219,0.209116147882348,0.209208242220093,"mean",2020
"NGA","Nigeria","NGA.17_1","Imo",6060288.67178345,0.390034573145181,0.430341589965471,"mean",2020
"NGA","Nigeria","NGA.18_1","Jigawa",6414424.17365456,0.076551434640849,0.0735315671664348,"mean",2020
"NGA","Nigeria","NGA.19_1","Kaduna",9244042.69056985,0.210341979658004,0.169252972709842,"mean",2020
"NGA","Nigeria","NGA.20_1","Kano",14734745.968008,0.0712969229669771,0.0630661010086843,"mean",2020
"NGA","Nigeria","NGA.21_1","Katsina",8722360.60884857,0.0872512331072025,0.0804565714586239,"mean",2020
"NGA","Nigeria","NGA.22_1","Kebbi",4972560.5572834,0.25101776215746,0.234090058839825,"mean",2020
"NGA","Nigeria","NGA.23_1","Kogi",4970065.69613576,0.237123230575687,0.209919899290016,"mean",2020
"NGA","Nigeria","NGA.24_1","Kwara",3576882.61219668,0.476911821719762,0.407273228192176,"mean",2020
"NGA","Nigeria","NGA.25_1","Lagos",13503263.790319,0.283622086567934,0.195418202714025,"mean",2020
"NGA","Nigeria","NGA.26_1","Nassarawa",2845545.8634423,0.253494206821947,0.247127932797376,"mean",2020
"NGA","Nigeria","NGA.27_1","Niger",6275807.3934609,0.297480503816459,0.254527470616258,"mean",2020
"NGA","Nigeria","NGA.28_1","Ogun",6151696.41499805,0.490302561170076,0.38970083767598,"mean",2020
"NGA","Nigeria","NGA.29_1","Ondo",5195516.79648638,0.456186549819034,0.407109601293407,"mean",2020
"NGA","Nigeria","NGA.30_1","Osun",5207910.53634548,0.542538277215736,0.458612105544294,"mean",2020
"NGA","Nigeria","NGA.31_1","Oyo",8707670.00483072,0.581932588835065,0.463270649422832,"mean",2020
"NGA","Nigeria","NGA.32_1","Plateau",4775830.95480156,0.202908910174437,0.153570449133746,"mean",2020
"NGA","Nigeria","NGA.33_1","Rivers",7252733.86810493,0.28634178735471,0.255542415330124,"mean",2020
"NGA","Nigeria","NGA.34_1","Sokoto",5588418.51554054,0.192229735632528,0.179576465028401,"mean",2020
"NGA","Nigeria","NGA.35_1","Taraba",3379233.73313349,0.333213198906431,0.305296448213154,"mean",2020
"NGA","Nigeria","NGA.36_1","Yobe",3713532.82344437,0.107505667742883,0.103905399673857,"mean",2020
"NGA","Nigeria","NGA.37_1","Zamfara",4957137.81262589,0.191966305190013,0.174984169117905,"mean",2020
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1903021.45274544,0.0156837199863635,0.0155491308114446,"mean",2020
"RWA","Rwanda","RWA.2_1","Amajyepfo",3129110.68286228,0.0279014385684773,0.029785049058894,"mean",2020
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3808058.89027625,0.0410795632800827,0.0407449836889691,"mean",2020
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2825891.10325527,0.0205694126725643,0.0228288233818162,"mean",2020
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1661174.32984924,0.0324580934008255,0.029901198953693,"mean",2020
"SDN","Sudan","SDN.1_1","Al Jazirah",3936919.33675432,0.0124361397717642,0.0129966475055209,"mean",2020
