"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","type","year"
"SDN","Sudan","SDN.2_1","Al Qadarif",1731286.33227509,0.0133932507391627,0.0129001960487275,"mean",2020
"SDN","Sudan","SDN.3_1","Blue Nile",1164657.60547656,0.0334075620042983,0.0272489456400763,"mean",2020
"SDN","Sudan","SDN.4_1","Central Darfur",790980.27640295,0.0335753599780818,0.0314455177578101,"mean",2020
"SDN","Sudan","SDN.5_1","East Darfur",2297308.28428721,0.0313433584181025,0.0293591035525544,"mean",2020
"SDN","Sudan","SDN.6_1","Kassala",2215018.93787789,0.0134766283426157,0.014876370489846,"mean",2020
"SDN","Sudan","SDN.7_1","Khartoum",7373598.45182514,0.00884456360614804,0.00723996899123577,"mean",2020
"SDN","Sudan","SDN.8_1","North Darfur",3355675.67376978,0.0090716176785442,0.0225520597293743,"mean",2020
"SDN","Sudan","SDN.9_1","North Kurdufan",2842393.12374261,0.0107877914726497,0.0161490420768784,"mean",2020
"SDN","Sudan","SDN.10_1","Northern",911316.651649874,0.000703639651515069,0.00512964010906671,"mean",2020
"SDN","Sudan","SDN.11_1","Red Sea",2421646.57513577,0.00548558707204197,0.0107583209199892,"mean",2020
"SDN","Sudan","SDN.12_1","River Nile",1514230.93839937,0.00505065651854112,0.00750807614548871,"mean",2020
"SDN","Sudan","SDN.13_1","Sennar",1755889.24795961,0.0176443210757201,0.0142675739143462,"mean",2020
"SDN","Sudan","SDN.14_1","South Darfur",4302228.81864476,0.0458475046298409,0.0349223289599228,"mean",2020
"SDN","Sudan","SDN.15_1","South Kurdufan",883917.425450206,0.0328543820953706,0.0303636039611271,"mean",2020
"SDN","Sudan","SDN.16_1","West Darfur",808749.375626564,0.028226029929591,0.0293306859081701,"mean",2020
"SDN","Sudan","SDN.17_1","West Kurdufan",1754048.59958744,0.0370973168702335,0.0389289577757599,"mean",2020
"SDN","Sudan","SDN.18_1","White Nile",2536943.20487145,0.0170287125496482,0.0160253934907509,"mean",2020
"SEN","Senegal","SEN.1_1","Dakar",3335467.60921478,0.00338841691761142,0.00418548420247324,"mean",2020
"SEN","Senegal","SEN.2_1","Diourbel",1799956.44056129,0.0188761197865267,0.0242152793961538,"mean",2020
"SEN","Senegal","SEN.3_1","Fatick",869935.277287126,0.0131615935739426,0.0135733878789801,"mean",2020
"SEN","Senegal","SEN.4_1","Kaffrine",697414.884328365,0.0388781876525406,0.0369056936387951,"mean",2020
"SEN","Senegal","SEN.5_1","Kaolack",1148265.19628477,0.0203341104892891,0.0205533548887215,"mean",2020
"SEN","Senegal","SEN.6_1","Kédougou",185033.733764172,0.0168322921442315,0.0192045620140522,"mean",2020
"SEN","Senegal","SEN.7_1","Kolda",798133.164564371,0.0356441993944827,0.0328432037298546,"mean",2020
"SEN","Senegal","SEN.8_1","Louga",1060525.82370412,0.0273600658253134,0.0163096028448837,"mean",2020
"SEN","Senegal","SEN.9_1","Matam",659842.434526086,0.0484153158154037,0.035588722521266,"mean",2020
"SEN","Senegal","SEN.10_1","Saint-Louis",1036254.12758994,0.0166954032814558,0.00833184482814006,"mean",2020
"SEN","Senegal","SEN.11_1","Sédhiou",550594.330756068,0.0164961309380779,0.0155076323354522,"mean",2020
"SEN","Senegal","SEN.12_1","Tambacounda",823118.86239481,0.0460709013210622,0.048424171694384,"mean",2020
"SEN","Senegal","SEN.13_1","Thiès",2062104.46762848,0.00708734929311692,0.00761914638425474,"mean",2020
"SEN","Senegal","SEN.14_1","Ziguinchor",654950.224309176,0.0164163708266919,0.0187407269701002,"mean",2020
"SLE","Sierra Leone","SLE.1_1","Eastern",1485377.42517948,0.36759699822363,0.329085309508234,"mean",2020
"SLE","Sierra Leone","SLE.2_1","Northern",2264926.41212818,0.386837978044767,0.351808085712463,"mean",2020
"SLE","Sierra Leone","SLE.3_1","Southern",1563232.95244791,0.335974452288254,0.307256787620522,"mean",2020
"SLE","Sierra Leone","SLE.4_1","Western",1156992.17945862,0.227609042776749,0.116567002431066,"mean",2020
"SOM","Somalia","SOM.1_1","Awdal",440921.13026166,0.0591952925635647,0.0636367508033359,"mean",2020
"SOM","Somalia","SOM.2_1","Bakool",452912.043454647,0.0783857237826568,0.0780350672798356,"mean",2020
"SOM","Somalia","SOM.3_1","Banaadir",988472.377876282,0.0331646491374288,0.0241966565486119,"mean",2020
"SOM","Somalia","SOM.4_1","Bari",558939.868063986,0.0616822819772402,0.0498059305335554,"mean",2020
"SOM","Somalia","SOM.5_1","Bay",915600.16565752,0.0991689991631937,0.0982923019514249,"mean",2020
"SOM","Somalia","SOM.6_1","Galguduud",488726.451843739,0.0335147222090009,0.0329505344359147,"mean",2020
"SOM","Somalia","SOM.7_1","Gedo",481028.852020383,0.0634369833815539,0.0617517025749433,"mean",2020
"SOM","Somalia","SOM.8_1","Hiiraan",483978.720937014,0.0487664143306475,0.0448114653902215,"mean",2020
"SOM","Somalia","SOM.9_1","Jubbada Dhexe",354722.941799283,0.0823433898608971,0.0785610771974404,"mean",2020
"SOM","Somalia","SOM.10_1","Jubbada Hoose",544950.236697063,0.0649574660952077,0.0520865034951632,"mean",2020
"SOM","Somalia","SOM.11_1","Mudug",515643.657429338,0.0430884660665467,0.0389118607338045,"mean",2020
"SOM","Somalia","SOM.12_1","Nugaal",183036.043951511,0.0470618127939082,0.0431567874056387,"mean",2020
"SOM","Somalia","SOM.13_1","Sanaag",394534.936270952,0.0472356113721617,0.0447841666404113,"mean",2020
"SOM","Somalia","SOM.14_1","Shabeellaha Dhexe",770070.144584417,0.0482650375065911,0.0491111840106895,"mean",2020
"SOM","Somalia","SOM.15_1","Shabeellaha Hoose",1328252.58147907,0.0778264026950089,0.0596441194698963,"mean",2020
"SOM","Somalia","SOM.16_1","Sool",220425.334655523,0.053567356771254,0.0505010236888931,"mean",2020
"SOM","Somalia","SOM.17_1","Togdheer",606273.089143753,0.0654190207514393,0.0610867953879582,"mean",2020
"SOM","Somalia","SOM.18_1","Woqooyi Galbeed",1028145.28042197,0.0520054122600463,0.0593354606070162,"mean",2020
"SSD","South Sudan","SSD.1_1","Central Equatoria",1885856.08013129,0.23487216145885,0.243491211784287,"mean",2020
"SSD","South Sudan","SSD.2_1","Eastern Equatoria",6156785.40750989,0.25242847390182,0.324788934136403,"mean",2020
"SSD","South Sudan","SSD.3_1","Jungoli",2068028.94744214,0.122037516236434,0.11475357534616,"mean",2020
"SSD","South Sudan","SSD.4_1","Lakes",900533.881458558,0.16788624433064,0.141197810966249,"mean",2020
"SSD","South Sudan","SSD.5_1","North Bahr-al-Ghazal",861705.036151826,0.129073267894322,0.097192768405641,"mean",2020
"SSD","South Sudan","SSD.6_1","Unity",955832.224580072,0.0972081346009488,0.0954907717434797,"mean",2020
"SSD","South Sudan","SSD.7_1","Upper Nile",1541284.3920244,0.0921139436657059,0.0949854548546057,"mean",2020
"SSD","South Sudan","SSD.8_1","Warap",1042483.36426294,0.130485513671241,0.113927714632949,"mean",2020
"SSD","South Sudan","SSD.9_1","West Bahr-al-Ghazal",330922.820822746,0.206517003004818,0.208752910148015,"mean",2020
"SSD","South Sudan","SSD.10_1","West Equatoria",951259.967532933,0.360397594880537,0.398172001158376,"mean",2020
"STP","São Tomé and Príncipe","STP.1_1","Príncipe",6591.27982330322,0.000162500621081563,0.000108140307949072,"mean",2020
"STP","São Tomé and Príncipe","STP.2_1","São Tomé",122582.277107239,0.0130399148340696,0.00631077569246084,"mean",2020
"SWZ","Swaziland","SWZ.1_1","Hhohho",308032.927072823,0.000115106314546626,0.000309115440463057,"mean",2020
"SWZ","Swaziland","SWZ.2_1","Lubombo",213705.099897549,0.00018973992455442,0.000160696518825841,"mean",2020
"SWZ","Swaziland","SWZ.3_1","Manzini",366739.684848785,6.14667849187408e-05,0.000210591095633958,"mean",2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni",191982.417162776,1.56994158118096e-06,9.24702741196646e-07,"mean",2020
"SYC","Seychelles","SYC.1_1","Anse aux Pins",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.2_1","Anse Boileau",8442.22648620605,NA,0,"mean",2020
"SYC","Seychelles","SYC.3_1","Anse Étoile",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.4_1","Anse Royale",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.5_1","Au Cap",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.6_1","Baie Lazare",7387.56750488281,NA,0,"mean",2020
"SYC","Seychelles","SYC.7_1","Baie Sainte Anne",3472.28817749023,NA,0,"mean",2020
"SYC","Seychelles","SYC.8_1","Beau Vallon",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.9_1","Bel Air",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.10_1","Belombre",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.11_1","Cascade",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.12_1","English River",20074.3611602783,NA,0,"mean",2020
"SYC","Seychelles","SYC.13_1","Glacis",5373.15213012695,NA,0,"mean",2020
"SYC","Seychelles","SYC.14_1","Grand' Anse",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.15_1","Grand'Anse Praslin",3132.37576293945,NA,0,"mean",2020
"SYC","Seychelles","SYC.16_1","La Digue and Inner Islands",3235.70450592041,NA,0,"mean",2020
"SYC","Seychelles","SYC.17_1","Les Mamelles",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.18_1","Mont Buxton",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.19_1","Mont Fleuri",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.20_1","Outer Islands",267.61641818285,NA,0,"mean",2020
"SYC","Seychelles","SYC.21_1","Plaisance",12185.1463623047,NA,0,"mean",2020
"SYC","Seychelles","SYC.22_1","Pointe La Rue",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.23_1","Port Glaud",2087.85781478882,NA,0,"mean",2020
"SYC","Seychelles","SYC.24_1","Roche Caïman",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.25_1","Saint Louis",0,NA,NA,"mean",2020
"SYC","Seychelles","SYC.26_1","Takamaka",2499.85356140137,NA,0,"mean",2020
"TCD","Chad","TCD.1_1","Barh el Ghazel",438262.52966398,0.0340025018074614,0.0697252596576709,"mean",2020
"TCD","Chad","TCD.2_1","Batha",700452.733666062,0.0511845126209674,0.0592620552606999,"mean",2020
"TCD","Chad","TCD.3_1","Borkou",263214.337408736,0.000487557572513667,0.00270595845213019,"mean",2020
"TCD","Chad","TCD.4_1","Chari-Baguirmi",870210.306809306,0.093895591598033,0.0933551711163043,"mean",2020
"TCD","Chad","TCD.5_1","Ennedi Est",285250.78251449,0.00976645798624093,0.0206241657530305,"mean",2020
"TCD","Chad","TCD.6_1","Ennedi Ouest",114039.660750553,0.00614627073048367,0.0145367749840436,"mean",2020
"TCD","Chad","TCD.7_1","Guéra",793180.317581892,0.0862163761502901,0.0735714560045312,"mean",2020
"TCD","Chad","TCD.8_1","Hadjer-Lamis",768323.824414402,0.115656077098153,0.111991591902672,"mean",2020
"TCD","Chad","TCD.9_1","Kanem",552027.364344656,0.0202476353506156,0.067054129962928,"mean",2020
"TCD","Chad","TCD.10_1","Lac",625536.953385226,0.0996640113941478,0.099730125639095,"mean",2020
"TCD","Chad","TCD.11_1","Logone Occidental",838514.638583183,0.0721277771207194,0.066427113649669,"mean",2020
"TCD","Chad","TCD.12_1","Logone Oriental",1254243.25513363,0.104744428275947,0.0855147498578731,"mean",2020
"TCD","Chad","TCD.13_1","Mandoul",872148.843173921,0.104895308888557,0.0902091227291793,"mean",2020
"TCD","Chad","TCD.14_1","Mayo-Kebbi Est",1047365.65797114,0.0616607692417741,0.0595982204546863,"mean",2020
"TCD","Chad","TCD.15_1","Mayo-Kebbi Ouest",756913.099219799,0.0965784553638571,0.0917018445984773,"mean",2020
"TCD","Chad","TCD.16_1","Moyen-Chari",825203.373538658,0.117122463080037,0.114757573464563,"mean",2020
"TCD","Chad","TCD.17_1","Ouaddaï",1166126.85089684,0.0640739208330732,0.064927593414055,"mean",2020
"TCD","Chad","TCD.18_1","Salamat",424952.593911231,0.12281048773853,0.110506987902448,"mean",2020
"TCD","Chad","TCD.19_1","Sila",625226.526407003,0.085590185254305,0.0833196379844951,"mean",2020
"TCD","Chad","TCD.20_1","Tandjilé",852918.192062855,0.0490539001912814,0.0457119825580844,"mean",2020
"TCD","Chad","TCD.21_1","Tibesti",46894.9040554762,0.000358050886187334,0.000700573639703803,"mean",2020
"TCD","Chad","TCD.22_1","Ville de N'Djamena",1182764.70396805,0.112495890818536,0.105312514301466,"mean",2020
"TCD","Chad","TCD.23_1","Wadi Fira",1035869.30178869,0.04236539013162,0.0443123576029652,"mean",2020
"TGO","Togo","TGO.1_1","Centre",851695.857635498,0.312611042587988,0.285482256261655,"mean",2020
"TGO","Togo","TGO.2_1","Kara",931589.149037838,0.274474750422575,0.256289785935162,"mean",2020
"TGO","Togo","TGO.3_1","Maritime",3792645.07204819,0.273148669028661,0.129187472379054,"mean",2020
"TGO","Togo","TGO.4_1","Plateaux",1784073.22741413,0.345168387113218,0.330935920888309,"mean",2020
"TGO","Togo","TGO.5_1","Savanes",1176584.93289757,0.255020503848791,0.200966038018561,"mean",2020
"TZA","Tanzania","TZA.1_1","Arusha",2093063.03076403,0.0467381857067531,0.0530373935532272,"mean",2020
"TZA","Tanzania","TZA.2_1","Dar es Salaam",6498776.41327477,0.03636728616172,0.0319342955254736,"mean",2020
"TZA","Tanzania","TZA.3_1","Dodoma",2471772.12403482,0.0486893863986586,0.0463592412721812,"mean",2020
"TZA","Tanzania","TZA.4_1","Geita",2447769.90239057,0.102419998887001,0.0812115323072837,"mean",2020
"TZA","Tanzania","TZA.5_1","Iringa",1043425.46583501,0.0662471468888846,0.049072529980525,"mean",2020
"TZA","Tanzania","TZA.6_1","Kagera",2830562.82463494,0.0772832890174219,0.0865964476061603,"mean",2020
"TZA","Tanzania","TZA.7_1","Katavi",726225.771966893,0.13482888720223,0.121206335741403,"mean",2020
"TZA","Tanzania","TZA.8_1","Kigoma",2562121.73177981,0.14172373317812,0.128052832130017,"mean",2020
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1868986.84214085,0.0459665222661933,0.0470832754681078,"mean",2020
"TZA","Tanzania","TZA.10_1","Lindi",915629.281686793,0.105440625932956,0.0901943474525851,"mean",2020
"TZA","Tanzania","TZA.11_1","Manyara",1858627.49184647,0.0564064373587914,0.037854249292388,"mean",2020
"TZA","Tanzania","TZA.12_1","Mara",2089565.27679712,0.0594377226136563,0.0759573310430761,"mean",2020
"TZA","Tanzania","TZA.13_1","Mbeya",3337279.50412633,0.0857493363868626,0.0601378906388457,"mean",2020
"TZA","Tanzania","TZA.14_1","Morogoro",2687436.82645945,0.0961733512978329,0.0747828407194352,"mean",2020
"TZA","Tanzania","TZA.15_1","Mtwara",1360934.30087996,0.107365957651997,0.106562667198266,"mean",2020
"TZA","Tanzania","TZA.16_1","Mwanza",3455209.86028743,0.0392032548192341,0.0538309646885673,"mean",2020
"TZA","Tanzania","TZA.17_1","Njombe",747730.211830705,0.0555404920350322,0.0450622905701873,"mean",2020
"TZA","Tanzania","TZA.18_1","Pemba North",205399.220866203,0.0639369724318385,0.0553709076698277,"mean",2020
"TZA","Tanzania","TZA.19_1","Pemba South",200660.203176498,0.0464344477014882,0.0414641554301377,"mean",2020
"TZA","Tanzania","TZA.20_1","Pwani",1391216.2730367,0.0639295773141252,0.0601941904461552,"mean",2020
"TZA","Tanzania","TZA.21_1","Rukwa",1300545.61399731,0.074527846083276,0.0815308989955436,"mean",2020
"TZA","Tanzania","TZA.22_1","Ruvuma",1634416.21288221,0.150831416236711,0.108537148338223,"mean",2020
"TZA","Tanzania","TZA.23_1","Shinyanga",1813510.76626813,0.0601380220151717,0.0557573040182275,"mean",2020
"TZA","Tanzania","TZA.24_1","Simiyu",2056536.46720661,0.0455269132180733,0.0417762161878045,"mean",2020
"TZA","Tanzania","TZA.25_1","Singida",1654161.23600385,0.0727544372862072,0.0438961065739046,"mean",2020
"TZA","Tanzania","TZA.26_1","Tabora",2931319.98141702,0.109342272090154,0.0958522107038056,"mean",2020
"TZA","Tanzania","TZA.27_1","Tanga",2422775.03129435,0.0947380527441624,0.0826175716270331,"mean",2020
"TZA","Tanzania","TZA.28_1","Zanzibar North",187816.420719147,0.0364052258431911,0.0345298693123771,"mean",2020
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",123575.200709343,0.0335243288427591,0.031474687916064,"mean",2020
"TZA","Tanzania","TZA.30_1","Zanzibar West",736118.978733063,0.0388554558157921,0.0188311394929564,"mean",2020
"UGA","Uganda","UGA.1_1","Adjumani",246593.044848084,0.254299842131635,0.198245761343421,"mean",2020
"UGA","Uganda","UGA.2_1","Apac",1196664.87300992,0.464214183365712,0.47776872812411,"mean",2020
"UGA","Uganda","UGA.3_1","Arua",1365665.30942106,0.180952306980124,0.149747974756288,"mean",2020
"UGA","Uganda","UGA.4_1","Bugiri",689691.622556686,0.440083601474762,0.440780499897681,"mean",2020
"UGA","Uganda","UGA.5_1","Bundibugyo",305486.889164686,0.0998625634761339,0.106092693296339,"mean",2020
"UGA","Uganda","UGA.6_1","Bushenyi",950631.711653545,0.105373227740733,0.106862518491084,"mean",2020
"UGA","Uganda","UGA.7_1","Busia",301805.23658371,0.440874448046088,0.430807936157613,"mean",2020
"UGA","Uganda","UGA.8_1","Gulu",1020171.09830518,0.451046463906122,0.439150407596289,"mean",2020
"UGA","Uganda","UGA.9_1","Hoima",718989.072508276,0.192966072598384,0.187496135477073,"mean",2020
"UGA","Uganda","UGA.10_1","Iganga",1184143.01009941,0.343508792591506,0.35125715212019,"mean",2020
"UGA","Uganda","UGA.11_1","Jinja",529400.409626007,0.251068253289251,0.232276304113652,"mean",2020
"UGA","Uganda","UGA.12_1","Kabale",576521.313814878,0.00984261867152639,0.00681266937505386,"mean",2020
"UGA","Uganda","UGA.13_1","Kabarole",547742.201707363,0.0991816673128084,0.096740562414862,"mean",2020
"UGA","Uganda","UGA.14_1","Kaberamaido",275262.147414863,0.280788944983805,0.286554030956852,"mean",2020
"UGA","Uganda","UGA.15_1","Kalangala",35601.809633404,0.133598562702537,0.132248747790078,"mean",2020
"UGA","Uganda","UGA.16_1","Kampala",1751512.85619068,0.0862743837965859,0.0849788241438474,"mean",2020
"UGA","Uganda","UGA.17_1","Kamuli",1254513.10402608,0.252540925592184,0.277380207961432,"mean",2020
"UGA","Uganda","UGA.18_1","Kamwenge",529759.298338532,0.119117279978175,0.119286459508999,"mean",2020
"UGA","Uganda","UGA.19_1","Kanungu",268147.899934828,0.0996048370997111,0.104083527662703,"mean",2020
"UGA","Uganda","UGA.20_1","Kapchorwa",337746.275650978,0.133938368457028,0.142914532032959,"mean",2020
"UGA","Uganda","UGA.21_1","Kasese",790037.937143177,0.075359455481836,0.0705215229123357,"mean",2020
"UGA","Uganda","UGA.22_1","Katakwi",522851.702299833,0.464249172236057,0.436480357291637,"mean",2020
"UGA","Uganda","UGA.23_1","Kayunga",384702.151418507,0.259386762599402,0.265152880536319,"mean",2020
"UGA","Uganda","UGA.24_1","Kibale",1079356.33080196,0.160658597720392,0.162662229442997,"mean",2020
"UGA","Uganda","UGA.25_1","Kiboga",464278.800963402,0.143877209139564,0.142077809102733,"mean",2020
"UGA","Uganda","UGA.26_1","Kisoro",301720.825071812,0.0203746182693017,0.00940485879119349,"mean",2020
"UGA","Uganda","UGA.27_1","Kitgum",368483.263090611,0.443306561430387,0.443826415548461,"mean",2020
"UGA","Uganda","UGA.28_1","Kotido",516664.386651248,0.405279990607421,0.431510536026758,"mean",2020
"UGA","Uganda","UGA.29_1","Kumi",767675.117913008,0.309775836446456,0.305354662466868,"mean",2020
"UGA","Uganda","UGA.30_1","Kyenjojo",964871.444822311,0.135214512405309,0.135531187320802,"mean",2020
"UGA","Uganda","UGA.31_1","Lake Albert",33961.1290334463,0.0398519928085393,0.157732851890426,"mean",2020
"UGA","Uganda","UGA.32_1","Lake Victoria",285186.260034412,0.0566394373652388,0.289235519803021,"mean",2020
"UGA","Uganda","UGA.33_1","Lira",1272700.21221781,0.371548015863923,0.371493143677357,"mean",2020
"UGA","Uganda","UGA.34_1","Luwero",759210.899175644,0.194057552101917,0.194139217370358,"mean",2020
"UGA","Uganda","UGA.35_1","Masaka",1000937.48175606,0.129202344449314,0.129125912298494,"mean",2020
"UGA","Uganda","UGA.36_1","Masindi",813827.198604584,0.322669362262039,0.281229399602817,"mean",2020
"UGA","Uganda","UGA.37_1","Mayuge",538890.401489258,0.384139467522783,0.381561231581158,"mean",2020
"UGA","Uganda","UGA.38_1","Mbale",1263510.61722183,0.185790864517912,0.197050958813533,"mean",2020
"UGA","Uganda","UGA.39_1","Mbarara",1848158.38398804,0.104982947013154,0.092612675059079,"mean",2020
"UGA","Uganda","UGA.40_1","Moroto",295173.513792276,0.42623170425215,0.389916696151945,"mean",2020
"UGA","Uganda","UGA.41_1","Moyo",121932.996084452,0.129465261562949,0.124106867854547,"mean",2020
"UGA","Uganda","UGA.42_1","Mpigi",580306.86795032,0.124011487049877,0.114063807002202,"mean",2020
"UGA","Uganda","UGA.43_1","Mubende",1239221.24775058,0.137594955766367,0.133858544205287,"mean",2020
"UGA","Uganda","UGA.44_1","Mukono",1341966.43387032,0.178841265355363,0.164183409365606,"mean",2020
"UGA","Uganda","UGA.45_1","Nakapiripirit",349552.227825165,0.350948976586527,0.339303704500049,"mean",2020
"UGA","Uganda","UGA.46_1","Nakasongola",220506.430410326,0.233150043451425,0.234545331608104,"mean",2020
"UGA","Uganda","UGA.47_1","Nebbi",730972.638823479,0.306770023660383,0.304921571352057,"mean",2020
"UGA","Uganda","UGA.48_1","Ntungamo",554289.266548157,0.0768322704653991,0.0787795195175663,"mean",2020
"UGA","Uganda","UGA.49_1","Pader",462641.188409805,0.530299476727291,0.520304288943123,"mean",2020
"UGA","Uganda","UGA.50_1","Pallisa",963936.581137419,0.254905901769156,0.261805330257345,"mean",2020
"UGA","Uganda","UGA.51_1","Rakai",693600.839576542,0.131036407584921,0.134797502821343,"mean",2020
"UGA","Uganda","UGA.52_1","Rukungiri",351052.676499486,0.113436871705806,0.111262499748969,"mean",2020
"UGA","Uganda","UGA.53_1","Sembabule",286457.903970718,0.160361880049953,0.156855573161571,"mean",2020
"UGA","Uganda","UGA.54_1","Sironko",514650.016100883,0.188960985839367,0.188791782038273,"mean",2020
"UGA","Uganda","UGA.55_1","Soroti",726688.0113343,0.257976904511452,0.269253387919854,"mean",2020
"UGA","Uganda","UGA.56_1","Tororo",914097.5885849,0.288110754270663,0.279623496761861,"mean",2020
"UGA","Uganda","UGA.57_1","Wakiso",2812947.95962656,0.121837407183111,0.10809623312099,"mean",2020
"UGA","Uganda","UGA.58_1","Yumbe",659563.885356903,0.138575208825724,0.13846432097801,"mean",2020
"ZAF","South Africa","ZAF.1_1","Eastern Cape",6819464.75567614,0,0,"mean",2020
"ZAF","South Africa","ZAF.2_1","Free State",2823453.02438111,0,0,"mean",2020
"ZAF","South Africa","ZAF.3_1","Gauteng",15707630.7277378,2.65121329440336e-05,3.74927721997227e-06,"mean",2020
"ZAF","South Africa","ZAF.4_1","KwaZulu-Natal",10864307.3136382,0.000131298689965783,0.000201319351873987,"mean",2020
"ZAF","South Africa","ZAF.5_1","Limpopo",5853554.87497957,0.00105524186045212,0.00157718681789113,"mean",2020
"ZAF","South Africa","ZAF.6_1","Mpumalanga",4825732.09583906,0.000380791717830636,0.00118037747927698,"mean",2020
"ZAF","South Africa","ZAF.7_1","North West",4083723.17502062,1.31040130104575e-05,4.67092908026229e-05,"mean",2020
"ZAF","South Africa","ZAF.8_1","Northern Cape",1373163.43079776,0,0,"mean",2020
"ZAF","South Africa","ZAF.9_1","Western Cape",7072992.76080299,0,0,"mean",2020
"ZMB","Zambia","ZMB.1_1","Central",2363347.37950947,0.0961774719698223,0.0817094171068309,"mean",2020
"ZMB","Zambia","ZMB.2_1","Copperbelt",2565138.293046,0.125799016816178,0.0866235746934397,"mean",2020
"ZMB","Zambia","ZMB.3_1","Eastern",2118191.26912349,0.0974210769188582,0.085888070652729,"mean",2020
"ZMB","Zambia","ZMB.4_1","Luapula",1665703.08836649,0.278838557213673,0.266076914121101,"mean",2020
"ZMB","Zambia","ZMB.5_1","Lusaka",2935614.33875434,0.0729391995005142,0.0498163194170697,"mean",2020
"ZMB","Zambia","ZMB.6_1","Muchinga",1020179.41845758,0.109905012936686,0.0920575473015974,"mean",2020
"ZMB","Zambia","ZMB.7_1","North-Western",1049991.63963729,0.111469651449199,0.10318977695632,"mean",2020
"ZMB","Zambia","ZMB.8_1","Northern",1596492.71851892,0.179553414735046,0.153920465129539,"mean",2020
"ZMB","Zambia","ZMB.9_1","Southern",2173228.9846914,0.0378905179820692,0.0382932629930043,"mean",2020
"ZMB","Zambia","ZMB.10_1","Western",1090966.97556242,0.0630646540970393,0.0631068521408109,"mean",2020
"ZWE","Zimbabwe","ZWE.1_1","Bulawayo",617709.1701684,0.000435313544168518,0.000641585210473562,"mean",2020
"ZWE","Zimbabwe","ZWE.2_1","Harare",2218886.14356613,0.00684674903540225,0.00850831179562058,"mean",2020
"ZWE","Zimbabwe","ZWE.3_1","Manicaland",1890238.77471447,0.011258927491064,0.0103708373180707,"mean",2020
"ZWE","Zimbabwe","ZWE.4_1","Mashonaland Central",1280768.9750424,0.0311252870874345,0.0197010214237091,"mean",2020
"ZWE","Zimbabwe","ZWE.5_1","Mashonaland East",1597821.80333221,0.00950381639725295,0.00738468159296534,"mean",2020
"ZWE","Zimbabwe","ZWE.6_1","Mashonaland West",1849522.76486502,0.0247690991502632,0.0122424789942165,"mean",2020
"ZWE","Zimbabwe","ZWE.7_1","Masvingo",1633122.60498355,0.0053841602916251,0.00536294384456325,"mean",2020
"ZWE","Zimbabwe","ZWE.8_1","Matabeleland North",797134.022890192,0.0085865228180248,0.00994304499639048,"mean",2020
"ZWE","Zimbabwe","ZWE.9_1","Matabeleland South",708246.948809505,0.00154509268631515,0.00139735532960798,"mean",2020
"ZWE","Zimbabwe","ZWE.10_1","Midlands",1733487.63890018,0.00754788074296766,0.00708421162595813,"mean",2020
