"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"STP","São Tomé and Príncipe","STP.1_1","Príncipe","STP.1.1_1","Pagué",6591.27982330322,0,0.00387539909085215,0.996124600909148,0,0.00417231673999164,0.995827683260008,2020
"STP","São Tomé and Príncipe","STP.2_1","São Tomé","STP.2.1_1","Água Grande",0,NA,NA,NA,NA,NA,NA,2020
"STP","São Tomé and Príncipe","STP.2_1","São Tomé","STP.2.2_1","Cantagalo",19062.6756954193,0,0.0093502570219191,0.990649742978081,0,0.00914838844365068,0.990851611556349,2020
"STP","São Tomé and Príncipe","STP.2_1","São Tomé","STP.2.3_1","Caué",8395.11668395996,0.123921751256403,0.158185810096807,0.71789243864679,0.0696657890845927,0.148067922158626,0.782266288756782,2020
"STP","São Tomé and Príncipe","STP.2_1","São Tomé","STP.2.4_1","Lembá",12817.6800727844,0,0.131082711165299,0.868917288834701,0,0.144448972453545,0.855551027546455,2020
"STP","São Tomé and Príncipe","STP.2_1","São Tomé","STP.2.5_1","Lobata",27338.6918296814,0,0.00928245742780015,0.9907175425722,0,0.0100865156071537,0.989913484392846,2020
"STP","São Tomé and Príncipe","STP.2_1","São Tomé","STP.2.6_1","Mé-Zóchi",54968.1128253937,0,0.0176494995915961,0.982350500408404,0,0.0148289343710341,0.985171065628966,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.1_1","Hhukwini",13505.956817627,0.927043361071849,0.0292461286072212,0.0437105103209302,0.891009747542228,0.0379957533344697,0.070994499123302,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.2_1","Lobamba",25313.129740715,0.754189056324228,0.041607147047635,0.204203796628137,0.905055564639433,0.0385752449567303,0.056369190403837,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.3_1","Madlangempisi",16049.2829582095,0.838357843457366,0.0831217518647255,0.0785204046779088,0.836732622881701,0.0840430050650921,0.079224372053207,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.4_1","Mayiwane",16208.9784317017,0.84442674215441,0.15557325784559,0,0.852082807088888,0.147917192911112,0,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.5_1","Mbabane East",39678.3234062195,0.890172545606724,0.0406160761772625,0.0692113782160138,0.856913818507644,0.0503884107127046,0.0926977707796516,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.6_1","Mbabane West",21197.0282859802,0.87623961401286,0.0445307912401119,0.0792295947470277,0.840226009066933,0.0557042217217903,0.104069769211276,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.7_1","Mhlangatane",25305.906537056,0.904247089387885,0.0957529106121148,0,0.890382572845771,0.109617427154229,0,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.8_1","Motjane",25557.1729354858,0.58298910006179,0.273876760466332,0.143134139471878,0.578999616378008,0.305478177837116,0.115522205784876,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.9_1","Mphalaleni",21335.4755411148,0.459705768560374,0.508621544240051,0.0316726871995751,0.507910699207008,0.458203867696599,0.0338854330963923,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.10_1","Ndzingeni",22778.4329996109,0.621113745171647,0.272969628566421,0.105916626261933,0.577536930916682,0.300312809066189,0.122150260017128,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.11_1","Nkhaba",30112.6709107161,0.796021320644167,0.0456732092908952,0.158305470064938,0.828113738095389,0.0554343040570999,0.116451957847511,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.12_1","Ntfonjeni",22893.8919568062,0.292618340332197,0.402315550755715,0.305066108912088,0.364697547242103,0.322154601152308,0.313147851605589,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.13_1","Pigg's Peak",19262.4070281982,0.826167226757363,0.0432557446514615,0.130577028591176,0.824865284994829,0.0430168311962519,0.132117883808919,2020
"SWZ","Swaziland","SWZ.1_1","Hhohho","SWZ.1.14_1","Timpisini",8834.26952338219,0.487726251387985,0.512273748612015,0,0.496810137000866,0.503189862999134,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.1_1","Dvokodvweni",32716.3656144142,0.744622734819172,0.255377265180828,0,0.644730480857751,0.355269519142249,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.2_1","Hlane",10851.7690181732,0.519863796946557,0.480136203053443,0,0.653372495176822,0.346627504823178,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.3_1","Lomahasha",18085.5529899597,0.885818817021813,0.114181182978187,0,0.883520718815852,0.116479281184148,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.4_1","Lubuli",13967.9883832932,0.798451792829042,0.201548207170958,0,0.841748233508412,0.158251766491588,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.5_1","Lugongolweni",9152.55030488968,0.38473991706831,0.61526008293169,0,0.350270510253364,0.649729489746636,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.6_1","Matsanjeni North",12549.9410362244,0.416118542954994,0.583881457045006,0,0.39485040178888,0.60514959821112,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.7_1","Mhlume",20757.599263832,0.821026694211702,0.169285859045318,0.00968744674297975,0.808526943237677,0.173980151367976,0.0174929053943464,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.8_1","Mpholonjeni",18221.1535201073,0.565257588782942,0.434742411217058,0,0.57288434487362,0.427115655126379,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.9_1","Nkilongo",19024.5671334267,0.770240410066713,0.184305044478742,0.0454545454545455,0.736438450055356,0.207301702475296,0.0562598474693482,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.10_1","Siphofaneni",27609.6289520264,0.373023358338056,0.626976641661944,0,0.602128172489503,0.397871827510497,0,2020
"SWZ","Swaziland","SWZ.2_1","Lubombo","SWZ.2.11_1","Sithobela",30767.9836812019,0.484298532639319,0.39024931034144,0.125452157019241,0.381309068606659,0.469337403774436,0.149353527618906,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.1_1","Ekukhanyeni",21588.9889240265,0.10924635440567,0.89075364559433,0,0.0999909274435903,0.90000907255641,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.2_1","Kwaluseni",41747.5893707275,0.925149323972713,0.0748506760272867,0,0.904439114560059,0.0955608854399409,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.3_1","Lamgabhi",14630.7621908188,0.117217583481069,0.732760182940858,0.150022233578072,0.051654360470234,0.825809385447209,0.122536254082557,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.4_1","Lobamba Lomdzala",24570.4533157349,0.483565608535238,0.516434391464762,0,0.39280816910109,0.60719183089891,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.5_1","Ludzeludze",25086.4226799011,0.098344916525694,0.901655083474306,0,0.272476978450758,0.727523021549242,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.6_1","Mafutseni",18816.2986907959,0.110133712397184,0.889866287602816,0,0.162173688206691,0.837826311793309,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.7_1","Mahlangatja",17658.4379997253,0,1,0,0,1,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.8_1","Mangcongco",7783.49564564228,0.17977091769049,0.777183288168426,0.0430457941410836,0.20806699285658,0.755277169094078,0.0366558380493419,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.9_1","Manzini North",63788.3915596008,0.636136323418122,0.363863676581878,0,0.847468768660717,0.152531231339283,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.10_1","Manzini South",0,NA,NA,NA,NA,NA,NA,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.11_1","Mhlambanyatsi",13003.7303700447,0.46489209312485,0.330020865304867,0.205087041570284,0.332764357381264,0.269389170957487,0.397846471661249,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.12_1","Mkhiweni",28017.024518013,0.629054007108756,0.370945992891244,0,0.612076629032766,0.387923370967234,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.13_1","Mthongwaneni",21874.5488452911,0.242670040605902,0.757329959394098,0,0.442683494701565,0.557316505298435,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.14_1","Ngwenpisi",31252.86954391,0.0243673273562046,0.916876214864719,0.0587564577790763,0.0229359911638278,0.928886020087178,0.0481779887489943,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.15_1","Nhlambeni",22252.8155198097,0.246451874537808,0.753548125462192,0,0.491754641537501,0.508245358462499,0,2020
"SWZ","Swaziland","SWZ.3_1","Manzini","SWZ.3.16_1","Ntondozi",14667.8556747437,0.0985153746771946,0.901484625322805,0,0.142190213812499,0.857809786187501,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.1_1","Gege",15014.0472542048,0,1,0,0,1,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.2_1","Hosea",16194.8036594391,0.228248109526058,0.771751890473942,0,0.234148776366904,0.765851223633096,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.3_1","Kubuta",7449.70311927795,0,1,0,0,1,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.4_1","Maseyisini",19679.4081840515,0.0895002828556608,0.910499717144339,0,0.0674447177822462,0.932555282217754,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.5_1","Matsanjeni South",15791.2922506332,0.711431646688377,0.288568353311623,0,0.709175786069759,0.290824213930241,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.6_1","Mbangweni",28463.3188209534,0.0658540233023237,0.934145976697676,0,0.0463533291611968,0.953646670838803,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.7_1","Mtsambama",19419.2996044159,0,1,0,0,1,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.8_1","Ngudzeni",6782.33810997009,0,1,0,0,1,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.9_1","Nkwene",8000.91499042511,0,1,0,0,1,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.10_1","Sandleni",13291.487154007,0,1,0,0,1,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.11_1","Shiselweni",13133.5628871918,0.18040371429363,0.81959628570637,0,0.164313280119193,0.835686719880807,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.12_1","Sigwe",12232.3222112656,0.499104582389681,0.500895417610319,0,0.570613041847681,0.429386958152319,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.13_1","Somntongo",3403.08281159401,1,0,0,1,0,0,2020
"SWZ","Swaziland","SWZ.4_1","Shiselweni","SWZ.4.14_1","Zombodze",13126.8361053467,0.0902213411100816,0.909778658889918,0,0.0618856959963065,0.938114304003694,0,2020
